ip,app,device,os,channel,click_time,attributed_time,download_time,is_attributed
189558,18,1,19,121,2017-11-09 12:04:46,2017-11-09 12:32:40,0 days 00:27:54.000000000,1
25057,14,1,20,371,2017-11-09 05:39:50,2017-11-09 05:40:22,0 days 00:00:32.000000000,1
77461,3,1,12,280,2017-11-09 01:35:08,2017-11-09 02:20:31,0 days 00:45:23.000000000,1
94958,18,1,8,379,2017-11-08 11:46:38,2017-11-08 12:00:54,0 days 00:14:16.000000000,1
83297,14,1,13,489,2017-11-07 07:05:09,2017-11-07 07:08:07,0 days 00:02:58.000000000,1
100212,12,1,22,178,2017-11-07 09:39:13,2017-11-07 12:58:22,0 days 03:19:09.000000000,1
15530,27,1,8,122,2017-11-09 00:32:32,2017-11-09 02:29:05,0 days 01:56:33.000000000,1
71272,3,1,13,280,2017-11-08 23:58:58,2017-11-08 23:59:30,0 days 00:00:32.000000000,1
5314,2,1,13,435,2017-11-08 04:23:08,2017-11-08 09:20:33,0 days 04:57:25.000000000,1
197740,24,1,18,178,2017-11-07 08:53:20,2017-11-07 08:54:33,0 days 00:01:13.000000000,1
94283,12,1,37,259,2017-11-08 03:53:27,2017-11-08 07:55:23,0 days 04:01:56.000000000,1
51298,64,1,49,459,2017-11-08 03:21:02,2017-11-08 03:22:12,0 days 00:01:10.000000000,1
48676,3,1,13,205,2017-11-08 09:09:23,2017-11-08 09:12:41,0 days 00:03:18.000000000,1
36435,9,1,18,334,2017-11-09 03:36:23,2017-11-09 03:36:38,0 days 00:00:15.000000000,1
99826,15,1,13,245,2017-11-09 02:13:24,2017-11-09 02:16:08,0 days 00:02:44.000000000,1
46582,3,1,30,480,2017-11-08 05:41:45,2017-11-08 07:12:01,0 days 01:30:16.000000000,1
176257,25,1,18,259,2017-11-09 05:44:37,2017-11-09 05:45:40,0 days 00:01:03.000000000,1
83690,3,1,13,280,2017-11-08 03:09:44,2017-11-08 04:32:04,0 days 01:22:20.000000000,1
48337,3,1,17,135,2017-11-07 02:57:16,2017-11-07 02:57:50,0 days 00:00:34.000000000,1
100519,9,1,7,107,2017-11-09 05:28:20,2017-11-09 05:28:23,0 days 00:00:03.000000000,1
37273,15,1,13,245,2017-11-08 11:14:01,2017-11-08 11:17:32,0 days 00:03:31.000000000,1
34318,18,1,17,121,2017-11-07 06:34:13,2017-11-07 08:05:52,0 days 01:31:39.000000000,1
228450,2,1,1,477,2017-11-07 01:17:07,2017-11-07 01:17:38,0 days 00:00:31.000000000,1
104661,13,1,19,400,2017-11-09 11:12:12,2017-11-09 13:06:31,0 days 01:54:19.000000000,1
65793,14,2,43,467,2017-11-07 11:04:04,2017-11-07 12:02:02,0 days 00:57:58.000000000,1
5314,7,1,12,101,2017-11-07 06:59:27,2017-11-07 09:30:26,0 days 02:30:59.000000000,1
23102,3,2,19,153,2017-11-08 06:10:09,2017-11-08 06:10:45,0 days 00:00:36.000000000,1
119851,18,1,19,121,2017-11-08 05:56:11,2017-11-08 05:56:42,0 days 00:00:31.000000000,1
113977,18,3032,607,107,2017-11-07 07:55:12,2017-11-07 07:57:07,0 days 00:01:55.000000000,1
72287,18,1,8,107,2017-11-08 05:47:32,2017-11-08 05:47:37,0 days 00:00:05.000000000,1
39428,12,1,18,205,2017-11-09 12:55:48,2017-11-09 12:56:19,0 days 00:00:31.000000000,1
86277,2,1,18,435,2017-11-07 09:41:07,2017-11-07 09:41:07,0 days 00:00:00.000000000,1
98521,20,1,22,259,2017-11-06 18:13:58,2017-11-06 18:14:35,0 days 00:00:37.000000000,1
108858,14,1,19,439,2017-11-08 22:21:15,2017-11-08 22:22:01,0 days 00:00:46.000000000,1
138561,2,1,19,219,2017-11-09 00:16:54,2017-11-09 05:39:48,0 days 05:22:54.000000000,1
92050,2,1,15,237,2017-11-07 03:25:17,2017-11-07 03:25:58,0 days 00:00:41.000000000,1
113236,18,1,17,439,2017-11-08 11:07:27,2017-11-08 13:58:53,0 days 02:51:26.000000000,1
20072,24,1,13,105,2017-11-08 06:04:35,2017-11-08 08:59:08,0 days 02:54:33.000000000,1
331276,12,1,13,124,2017-11-09 02:56:33,2017-11-09 12:15:33,0 days 09:19:00.000000000,1
239147,15,1,17,153,2017-11-08 12:58:58,2017-11-08 13:18:45,0 days 00:19:47.000000000,1
95006,3,1,42,417,2017-11-09 02:48:03,2017-11-09 07:50:50,0 days 05:02:47.000000000,1
32639,12,1,13,205,2017-11-07 09:16:20,2017-11-07 09:18:18,0 days 00:01:58.000000000,1
8391,23,1,23,153,2017-11-09 00:15:27,2017-11-09 01:52:31,0 days 01:37:04.000000000,1
7390,2,1,15,477,2017-11-08 14:01:12,2017-11-08 14:02:29,0 days 00:01:17.000000000,1
65700,3,1,17,371,2017-11-09 13:53:22,2017-11-09 15:37:42,0 days 01:44:20.000000000,1
133661,1,1,13,134,2017-11-08 01:02:14,2017-11-08 05:44:41,0 days 04:42:27.000000000,1
39131,18,1,19,134,2017-11-08 14:17:31,2017-11-08 14:24:15,0 days 00:06:44.000000000,1
78899,15,1,13,245,2017-11-07 10:31:01,2017-11-07 11:08:34,0 days 00:37:33.000000000,1
23922,26,1,13,121,2017-11-08 23:19:39,2017-11-09 05:56:42,0 days 06:37:03.000000000,1
27751,18,1,13,121,2017-11-09 09:56:14,2017-11-09 09:59:46,0 days 00:03:32.000000000,1
2941,3,1,2,442,2017-11-08 10:58:59,2017-11-08 12:24:57,0 days 01:25:58.000000000,1
18648,11,1,15,325,2017-11-07 02:38:14,2017-11-07 02:38:48,0 days 00:00:34.000000000,1
109734,19,11,24,101,2017-11-09 11:55:23,2017-11-09 11:55:36,0 days 00:00:13.000000000,1
37892,3,1,17,280,2017-11-08 09:03:11,2017-11-08 12:31:34,0 days 03:28:23.000000000,1
36112,3,1,18,280,2017-11-07 05:14:47,2017-11-07 10:01:17,0 days 04:46:30.000000000,1
288911,6,2,37,459,2017-11-07 06:12:40,2017-11-07 06:18:13,0 days 00:05:33.000000000,1
56449,2,1,19,237,2017-11-08 14:24:06,2017-11-08 14:29:57,0 days 00:05:51.000000000,1
84251,9,1,16,145,2017-11-09 05:03:36,2017-11-09 05:07:39,0 days 00:04:03.000000000,1
263791,24,1,13,105,2017-11-09 09:07:49,2017-11-09 09:08:33,0 days 00:00:44.000000000,1
35584,12,1,41,259,2017-11-09 01:24:44,2017-11-09 01:25:51,0 days 00:01:07.000000000,1
184000,2,1,19,477,2017-11-08 14:44:40,2017-11-08 14:45:08,0 days 00:00:28.000000000,1
78787,29,1,23,343,2017-11-07 16:51:09,2017-11-07 16:51:11,0 days 00:00:02.000000000,1
77325,2,1,19,243,2017-11-07 00:10:42,2017-11-07 00:25:28,0 days 00:14:46.000000000,1
108888,3,1,26,379,2017-11-07 16:10:57,2017-11-07 16:11:12,0 days 00:00:15.000000000,1
204971,12,1,19,178,2017-11-08 00:05:36,2017-11-08 00:08:49,0 days 00:03:13.000000000,1
4977,12,1,13,178,2017-11-08 22:52:10,2017-11-08 23:04:21,0 days 00:12:11.000000000,1
55142,2,1,13,317,2017-11-08 00:55:02,2017-11-08 00:56:29,0 days 00:01:27.000000000,1
9874,13,1,27,477,2017-11-08 17:43:11,2017-11-08 17:43:46,0 days 00:00:35.000000000,1
49602,12,1,2,259,2017-11-08 14:22:58,2017-11-08 14:23:40,0 days 00:00:42.000000000,1
80219,11,1,16,487,2017-11-09 00:48:21,2017-11-09 00:49:06,0 days 00:00:45.000000000,1
130255,12,2,35,265,2017-11-09 15:47:39,2017-11-09 15:48:31,0 days 00:00:52.000000000,1
21065,9,1,25,334,2017-11-09 02:55:22,2017-11-09 07:18:36,0 days 04:23:14.000000000,1
275865,3,1,3,442,2017-11-08 08:50:17,2017-11-08 08:50:49,0 days 00:00:32.000000000,1
64710,15,1,19,278,2017-11-08 03:12:34,2017-11-08 06:07:50,0 days 02:55:16.000000000,1
63840,3,1,9,280,2017-11-08 09:40:25,2017-11-08 15:36:15,0 days 05:55:50.000000000,1
149694,60,1,23,21,2017-11-07 05:39:46,2017-11-07 12:00:29,0 days 06:20:43.000000000,1
35129,14,1,13,439,2017-11-08 02:04:03,2017-11-08 02:04:31,0 days 00:00:28.000000000,1
120740,12,1,19,245,2017-11-09 08:55:23,2017-11-09 12:29:06,0 days 03:33:43.000000000,1
129383,8,2,43,140,2017-11-07 03:57:34,2017-11-07 13:36:13,0 days 09:38:39.000000000,1
28081,18,3866,866,107,2017-11-08 12:18:20,2017-11-08 12:27:43,0 days 00:09:23.000000000,1
14021,9,1,13,466,2017-11-07 12:00:52,2017-11-07 13:17:00,0 days 01:16:08.000000000,1
3859,15,1,13,412,2017-11-07 00:37:12,2017-11-07 00:38:36,0 days 00:01:24.000000000,1
85302,2,1,10,317,2017-11-08 00:33:10,2017-11-08 00:33:34,0 days 00:00:24.000000000,1
69026,1,1,19,101,2017-11-06 17:36:59,2017-11-07 03:43:13,0 days 10:06:14.000000000,1
82780,8,1,17,145,2017-11-07 08:02:53,2017-11-07 08:03:14,0 days 00:00:21.000000000,1
32290,2,1,22,219,2017-11-06 23:55:24,2017-11-06 23:59:34,0 days 00:04:10.000000000,1
72767,64,1,23,459,2017-11-07 00:40:15,2017-11-07 02:37:15,0 days 01:57:00.000000000,1
48523,3,1,19,379,2017-11-09 05:23:04,2017-11-09 05:24:13,0 days 00:01:09.000000000,1
115074,12,1,22,245,2017-11-09 10:50:36,2017-11-09 13:27:20,0 days 02:36:44.000000000,1
81698,2,1,19,237,2017-11-07 10:24:22,2017-11-07 10:24:48,0 days 00:00:26.000000000,1
94070,26,1,20,121,2017-11-09 05:50:06,2017-11-09 06:16:41,0 days 00:26:35.000000000,1
116963,7,1,11,101,2017-11-07 04:58:38,2017-11-07 04:59:13,0 days 00:00:35.000000000,1
72000,12,1,18,245,2017-11-09 15:45:52,2017-11-09 15:48:13,0 days 00:02:21.000000000,1
41285,12,1,13,259,2017-11-09 09:45:23,2017-11-09 09:48:14,0 days 00:02:51.000000000,1
23859,3,1,10,135,2017-11-08 21:23:37,2017-11-08 21:30:48,0 days 00:07:11.000000000,1
20547,3,1,13,115,2017-11-09 07:47:25,2017-11-09 07:47:47,0 days 00:00:22.000000000,1
123994,12,2,10,265,2017-11-06 16:18:02,2017-11-07 06:26:27,0 days 14:08:25.000000000,1
148508,25,1,19,259,2017-11-09 07:42:38,2017-11-09 07:42:47,0 days 00:00:09.000000000,1
124651,11,1,17,122,2017-11-08 15:38:14,2017-11-08 15:39:07,0 days 00:00:53.000000000,1
57400,3,1,18,442,2017-11-08 09:50:24,2017-11-08 11:37:21,0 days 01:46:57.000000000,1
77906,2,1,19,237,2017-11-07 14:15:06,2017-11-07 14:34:49,0 days 00:19:43.000000000,1
24131,11,1,19,487,2017-11-07 03:37:53,2017-11-07 11:25:35,0 days 07:47:42.000000000,1
84644,9,2,6,244,2017-11-07 06:53:10,2017-11-07 13:31:01,0 days 06:37:51.000000000,1
37774,2,1,13,452,2017-11-06 23:27:20,2017-11-07 08:09:28,0 days 08:42:08.000000000,1
13784,15,1,19,245,2017-11-09 15:25:34,2017-11-09 15:26:31,0 days 00:00:57.000000000,1
86767,3,1,19,480,2017-11-09 03:18:24,2017-11-09 10:16:44,0 days 06:58:20.000000000,1
12129,23,1,13,153,2017-11-08 05:47:50,2017-11-08 05:50:30,0 days 00:02:40.000000000,1
18802,2,1,19,435,2017-11-08 05:19:02,2017-11-08 06:05:00,0 days 00:45:58.000000000,1
5574,18,1,11,134,2017-11-08 15:32:05,2017-11-08 15:32:38,0 days 00:00:33.000000000,1
200168,24,1,19,105,2017-11-09 14:00:00,2017-11-09 14:52:17,0 days 00:52:17.000000000,1
2404,9,1,37,334,2017-11-09 08:57:44,2017-11-09 09:22:42,0 days 00:24:58.000000000,1
79973,15,1,10,245,2017-11-07 13:05:26,2017-11-07 13:25:24,0 days 00:19:58.000000000,1
3964,3,1,3,280,2017-11-09 02:13:16,2017-11-09 02:15:06,0 days 00:01:50.000000000,1
63205,2,1,19,219,2017-11-09 00:50:16,2017-11-09 03:34:10,0 days 02:43:54.000000000,1
70756,14,1,19,480,2017-11-08 09:27:23,2017-11-08 09:28:28,0 days 00:01:05.000000000,1
24494,12,1,13,277,2017-11-07 12:08:59,2017-11-07 12:09:30,0 days 00:00:31.000000000,1
19271,27,1,19,122,2017-11-07 09:48:39,2017-11-07 09:50:04,0 days 00:01:25.000000000,1
63870,3,1,13,205,2017-11-08 12:04:20,2017-11-08 15:24:16,0 days 03:19:56.000000000,1
49582,18,1,19,121,2017-11-09 14:24:10,2017-11-09 14:24:52,0 days 00:00:42.000000000,1
106249,25,1,19,259,2017-11-09 02:26:14,2017-11-09 02:35:28,0 days 00:09:14.000000000,1
125339,28,1,17,135,2017-11-08 03:52:43,2017-11-08 06:29:10,0 days 02:36:27.000000000,1
85980,1,1,13,377,2017-11-09 03:01:39,2017-11-09 03:02:27,0 days 00:00:48.000000000,1
9360,2,1,15,236,2017-11-08 02:09:02,2017-11-08 02:35:58,0 days 00:26:56.000000000,1
66442,15,1,36,412,2017-11-07 15:23:57,2017-11-07 15:26:40,0 days 00:02:43.000000000,1
79362,12,1,13,409,2017-11-08 05:19:28,2017-11-08 05:33:09,0 days 00:13:41.000000000,1
51374,14,1,17,489,2017-11-07 01:25:26,2017-11-07 03:15:17,0 days 01:49:51.000000000,1
175837,2,1,19,205,2017-11-09 07:04:51,2017-11-09 07:05:01,0 days 00:00:10.000000000,1
84836,11,1,19,219,2017-11-06 17:43:19,2017-11-07 08:55:17,0 days 15:11:58.000000000,1
104496,9,1,13,334,2017-11-09 01:58:53,2017-11-09 02:02:14,0 days 00:03:21.000000000,1
88370,6,1,19,459,2017-11-07 04:53:35,2017-11-07 04:54:11,0 days 00:00:36.000000000,1
96827,3,1,13,115,2017-11-09 15:53:53,2017-11-09 15:53:58,0 days 00:00:05.000000000,1
80140,14,1,13,401,2017-11-09 05:52:36,2017-11-09 05:53:34,0 days 00:00:58.000000000,1
108341,2,2,37,205,2017-11-07 10:24:44,2017-11-07 10:39:04,0 days 00:14:20.000000000,1
159775,2,1,19,364,2017-11-08 06:43:37,2017-11-08 07:44:51,0 days 01:01:14.000000000,1
92393,18,1,19,439,2017-11-07 14:50:21,2017-11-07 14:54:27,0 days 00:04:06.000000000,1
84268,3,1,11,379,2017-11-09 05:55:30,2017-11-09 05:55:57,0 days 00:00:27.000000000,1
49383,18,1,13,439,2017-11-08 13:12:05,2017-11-08 14:20:12,0 days 01:08:07.000000000,1
119723,3,1,13,480,2017-11-09 07:01:33,2017-11-09 07:04:23,0 days 00:02:50.000000000,1
105336,12,1,17,178,2017-11-07 18:19:29,2017-11-08 01:45:19,0 days 07:25:50.000000000,1
259470,4,1,8,101,2017-11-07 14:22:54,2017-11-07 14:39:16,0 days 00:16:22.000000000,1
26190,36,1,13,373,2017-11-09 01:57:50,2017-11-09 03:11:42,0 days 01:13:52.000000000,1
100448,2,1,42,435,2017-11-09 09:36:11,2017-11-09 14:41:12,0 days 05:05:01.000000000,1
111969,2,1,19,435,2017-11-09 12:08:46,2017-11-09 12:09:48,0 days 00:01:02.000000000,1
25473,2,2,15,122,2017-11-07 14:45:31,2017-11-07 14:47:07,0 days 00:01:36.000000000,1
55109,6,1,20,125,2017-11-08 11:59:14,2017-11-08 12:00:16,0 days 00:01:02.000000000,1
144316,8,1,19,259,2017-11-08 08:09:06,2017-11-08 08:09:55,0 days 00:00:49.000000000,1
14868,13,1,13,400,2017-11-07 04:51:24,2017-11-07 08:55:40,0 days 04:04:16.000000000,1
108341,14,1,18,439,2017-11-07 17:38:14,2017-11-08 04:28:09,0 days 10:49:55.000000000,1
61,21,1,13,232,2017-11-08 05:40:42,2017-11-08 05:40:51,0 days 00:00:09.000000000,1
96777,3,1,19,280,2017-11-09 13:34:08,2017-11-09 13:35:41,0 days 00:01:33.000000000,1
212649,12,1,13,178,2017-11-08 23:55:04,2017-11-09 00:04:50,0 days 00:09:46.000000000,1
63725,12,1,13,178,2017-11-07 09:48:27,2017-11-07 12:44:43,0 days 02:56:16.000000000,1
106403,9,1,10,134,2017-11-09 01:05:32,2017-11-09 01:06:53,0 days 00:01:21.000000000,1
86865,2,1,47,435,2017-11-08 01:39:59,2017-11-08 05:32:04,0 days 03:52:05.000000000,1
113662,7,1,15,101,2017-11-08 01:14:43,2017-11-08 02:20:15,0 days 01:05:32.000000000,1
43805,12,1,25,178,2017-11-09 03:38:01,2017-11-09 03:41:37,0 days 00:03:36.000000000,1
273935,18,1,19,121,2017-11-09 07:36:37,2017-11-09 07:36:47,0 days 00:00:10.000000000,1
102084,2,1,31,377,2017-11-07 05:54:11,2017-11-07 05:54:38,0 days 00:00:27.000000000,1
39182,2,1,13,236,2017-11-09 09:29:19,2017-11-09 12:22:28,0 days 02:53:09.000000000,1
211143,32,1,41,376,2017-11-07 11:00:14,2017-11-07 11:03:02,0 days 00:02:48.000000000,1
56035,18,1,8,121,2017-11-09 04:17:29,2017-11-09 07:57:58,0 days 03:40:29.000000000,1
34104,17,1,13,280,2017-11-06 19:28:23,2017-11-06 19:48:38,0 days 00:20:15.000000000,1
7373,3,1,19,280,2017-11-08 18:30:48,2017-11-09 00:05:28,0 days 05:34:40.000000000,1
11020,23,1,13,153,2017-11-09 13:55:29,2017-11-09 15:12:10,0 days 01:16:41.000000000,1
123607,18,1,18,134,2017-11-09 05:59:14,2017-11-09 05:59:24,0 days 00:00:10.000000000,1
7650,14,1,19,442,2017-11-08 06:11:34,2017-11-08 09:33:32,0 days 03:21:58.000000000,1
67658,15,2,36,245,2017-11-09 08:07:37,2017-11-09 08:20:44,0 days 00:13:07.000000000,1
52502,12,1,13,265,2017-11-06 23:56:11,2017-11-07 00:07:32,0 days 00:11:21.000000000,1
85193,15,1,13,245,2017-11-09 11:47:40,2017-11-09 11:53:38,0 days 00:05:58.000000000,1
97421,3,1,19,280,2017-11-09 10:57:50,2017-11-09 15:11:42,0 days 04:13:52.000000000,1
103147,25,2,13,259,2017-11-07 00:42:19,2017-11-07 01:03:54,0 days 00:21:35.000000000,1
48001,26,1,19,121,2017-11-07 08:56:35,2017-11-07 08:56:51,0 days 00:00:16.000000000,1
100226,21,1,19,232,2017-11-07 07:54:31,2017-11-07 14:56:39,0 days 07:02:08.000000000,1
174620,15,1,19,245,2017-11-07 04:32:36,2017-11-07 04:33:22,0 days 00:00:46.000000000,1
24830,24,1,17,105,2017-11-09 08:47:06,2017-11-09 10:30:41,0 days 01:43:35.000000000,1
67863,12,1,16,19,2017-11-09 08:11:39,2017-11-09 08:12:15,0 days 00:00:36.000000000,1
38602,3,1,23,205,2017-11-07 16:56:09,2017-11-07 16:56:52,0 days 00:00:43.000000000,1
208366,24,1,19,178,2017-11-07 22:32:43,2017-11-07 22:34:32,0 days 00:01:49.000000000,1
71667,21,1,19,128,2017-11-08 02:53:50,2017-11-08 03:48:23,0 days 00:54:33.000000000,1
155642,14,1,37,134,2017-11-09 11:42:16,2017-11-09 14:42:37,0 days 03:00:21.000000000,1
71742,3,1,14,280,2017-11-08 00:50:25,2017-11-08 01:08:15,0 days 00:17:50.000000000,1
81698,18,1,13,439,2017-11-08 08:09:58,2017-11-08 13:53:15,0 days 05:43:17.000000000,1
51945,2,1,17,435,2017-11-07 10:06:23,2017-11-07 10:06:29,0 days 00:00:06.000000000,1
116681,3,1,19,280,2017-11-08 14:45:56,2017-11-08 15:07:01,0 days 00:21:05.000000000,1
276109,18,1,18,376,2017-11-09 13:29:02,2017-11-09 14:07:55,0 days 00:38:53.000000000,1
120055,3,1,37,280,2017-11-07 13:18:22,2017-11-07 14:56:15,0 days 01:37:53.000000000,1
67396,2,1,19,435,2017-11-07 04:47:25,2017-11-07 04:48:00,0 days 00:00:35.000000000,1
62379,3,1,37,280,2017-11-08 07:20:11,2017-11-08 10:55:59,0 days 03:35:48.000000000,1
73020,14,1,19,208,2017-11-06 16:36:42,2017-11-06 23:44:45,0 days 07:08:03.000000000,1
269756,15,1,13,265,2017-11-07 09:14:22,2017-11-07 09:16:57,0 days 00:02:35.000000000,1
65971,1,1,9,134,2017-11-08 09:25:12,2017-11-08 09:26:21,0 days 00:01:09.000000000,1
171419,15,1,15,245,2017-11-08 15:04:20,2017-11-08 15:04:51,0 days 00:00:31.000000000,1
63812,15,2,19,3,2017-11-08 08:20:43,2017-11-08 08:58:08,0 days 00:37:25.000000000,1
67708,3,1,18,211,2017-11-08 06:50:22,2017-11-08 06:50:50,0 days 00:00:28.000000000,1
149256,1,1,19,115,2017-11-08 05:40:53,2017-11-08 05:41:04,0 days 00:00:11.000000000,1
47641,15,1,35,265,2017-11-07 22:12:04,2017-11-07 22:12:51,0 days 00:00:47.000000000,1
4502,14,1,17,401,2017-11-08 04:08:45,2017-11-08 04:09:33,0 days 00:00:48.000000000,1
122803,3,1,13,424,2017-11-09 12:34:58,2017-11-09 12:38:16,0 days 00:03:18.000000000,1
154774,8,1,13,145,2017-11-08 08:46:29,2017-11-08 08:47:21,0 days 00:00:52.000000000,1
77623,27,1,10,122,2017-11-09 04:12:08,2017-11-09 05:04:14,0 days 00:52:06.000000000,1
112302,14,1,13,449,2017-11-08 08:53:28,2017-11-08 08:54:38,0 days 00:01:10.000000000,1
47280,3,1,19,211,2017-11-09 13:40:08,2017-11-09 13:40:46,0 days 00:00:38.000000000,1
77548,3,1,13,173,2017-11-09 05:36:09,2017-11-09 05:36:32,0 days 00:00:23.000000000,1
5178,23,1,20,153,2017-11-08 00:39:26,2017-11-08 06:49:55,0 days 06:10:29.000000000,1
117226,15,1,22,265,2017-11-07 19:55:33,2017-11-07 19:59:49,0 days 00:04:16.000000000,1
54934,13,1,15,477,2017-11-07 03:24:12,2017-11-07 06:42:28,0 days 03:18:16.000000000,1
125593,1,1,13,134,2017-11-07 06:32:28,2017-11-07 06:45:18,0 days 00:12:50.000000000,1
14792,21,2,19,128,2017-11-07 04:05:12,2017-11-07 04:36:32,0 days 00:31:20.000000000,1
17334,1,1,15,124,2017-11-09 01:58:47,2017-11-09 01:59:28,0 days 00:00:41.000000000,1
2207,2,1,19,477,2017-11-07 01:14:40,2017-11-07 03:11:44,0 days 01:57:04.000000000,1
108111,17,1,22,280,2017-11-07 11:01:29,2017-11-07 11:01:37,0 days 00:00:08.000000000,1
101278,14,1,13,463,2017-11-09 11:28:37,2017-11-09 11:28:46,0 days 00:00:09.000000000,1
44615,3,1,47,137,2017-11-07 04:44:02,2017-11-07 04:44:36,0 days 00:00:34.000000000,1
60159,2,1,42,477,2017-11-07 02:54:28,2017-11-07 06:28:14,0 days 03:33:46.000000000,1
25818,2,1,13,205,2017-11-08 15:20:45,2017-11-08 15:20:53,0 days 00:00:08.000000000,1
101473,2,1,19,452,2017-11-07 10:24:51,2017-11-07 10:26:46,0 days 00:01:55.000000000,1
98912,15,1,19,245,2017-11-08 08:15:30,2017-11-08 08:17:37,0 days 00:02:07.000000000,1
120740,3,1,19,137,2017-11-08 07:39:22,2017-11-08 07:39:59,0 days 00:00:37.000000000,1
47696,25,1,53,259,2017-11-08 05:31:35,2017-11-08 05:31:46,0 days 00:00:11.000000000,1
9379,64,1,19,459,2017-11-08 08:33:28,2017-11-08 08:42:59,0 days 00:09:31.000000000,1
185386,3,1,47,280,2017-11-09 00:18:34,2017-11-09 00:37:13,0 days 00:18:39.000000000,1
36801,1,1,19,452,2017-11-07 14:42:57,2017-11-07 14:46:06,0 days 00:03:09.000000000,1
40022,18,1,18,107,2017-11-09 09:03:32,2017-11-09 09:06:41,0 days 00:03:09.000000000,1
36370,12,2,18,265,2017-11-07 06:53:58,2017-11-07 06:54:32,0 days 00:00:34.000000000,1
2564,14,1,19,401,2017-11-09 04:08:25,2017-11-09 04:18:32,0 days 00:10:07.000000000,1
25128,13,1,18,469,2017-11-08 03:55:33,2017-11-08 04:06:28,0 days 00:10:55.000000000,1
70718,3,1,18,480,2017-11-08 00:46:05,2017-11-08 04:12:39,0 days 03:26:34.000000000,1
74994,18,1,40,107,2017-11-07 00:29:12,2017-11-07 02:35:03,0 days 02:05:51.000000000,1
117318,7,1,10,101,2017-11-08 00:41:15,2017-11-08 15:35:29,0 days 14:54:14.000000000,1
102084,3,1,19,442,2017-11-09 05:23:13,2017-11-09 05:23:42,0 days 00:00:29.000000000,1
95498,18,1,19,121,2017-11-09 03:11:00,2017-11-09 03:23:39,0 days 00:12:39.000000000,1
167401,25,1,19,259,2017-11-08 14:05:42,2017-11-08 15:10:10,0 days 01:04:28.000000000,1
95752,2,1,8,237,2017-11-07 05:00:10,2017-11-07 05:22:15,0 days 00:22:05.000000000,1
25097,12,1,13,178,2017-11-07 01:49:12,2017-11-07 08:34:02,0 days 06:44:50.000000000,1
5314,26,1,27,266,2017-11-08 06:00:53,2017-11-08 06:39:52,0 days 00:38:59.000000000,1
80416,24,1,49,105,2017-11-07 22:06:03,2017-11-07 22:07:15,0 days 00:01:12.000000000,1
65201,14,1,53,463,2017-11-08 13:46:49,2017-11-08 14:07:25,0 days 00:20:36.000000000,1
60051,18,1,17,107,2017-11-08 08:51:34,2017-11-08 08:58:56,0 days 00:07:22.000000000,1
93021,15,1,13,245,2017-11-08 13:44:02,2017-11-08 13:51:01,0 days 00:06:59.000000000,1
71449,13,1,18,400,2017-11-07 22:48:58,2017-11-08 03:50:02,0 days 05:01:04.000000000,1
5178,12,1,27,245,2017-11-07 05:58:25,2017-11-07 05:58:58,0 days 00:00:33.000000000,1
81514,12,1,19,140,2017-11-09 03:36:54,2017-11-09 04:14:10,0 days 00:37:16.000000000,1
37287,15,1,8,3,2017-11-07 01:15:24,2017-11-07 01:16:00,0 days 00:00:36.000000000,1
101673,12,2,9,265,2017-11-09 02:45:06,2017-11-09 02:46:39,0 days 00:01:33.000000000,1
122788,2,1,13,477,2017-11-09 07:15:02,2017-11-09 07:17:11,0 days 00:02:09.000000000,1
275150,9,1,18,127,2017-11-08 04:59:38,2017-11-08 05:02:49,0 days 00:03:11.000000000,1
66302,9,1,13,232,2017-11-07 23:25:32,2017-11-08 00:18:50,0 days 00:53:18.000000000,1
40398,3,1,98,452,2017-11-09 09:04:19,2017-11-09 09:35:20,0 days 00:31:01.000000000,1
68029,14,1,22,442,2017-11-08 11:41:00,2017-11-08 11:41:33,0 days 00:00:33.000000000,1
68703,12,1,19,124,2017-11-08 05:58:37,2017-11-08 06:22:59,0 days 00:24:22.000000000,1
95145,12,1,3,481,2017-11-09 08:59:05,2017-11-09 09:22:43,0 days 00:23:38.000000000,1
33937,3,1,10,280,2017-11-08 07:07:17,2017-11-08 12:22:48,0 days 05:15:31.000000000,1
16171,3,1,35,409,2017-11-09 05:01:07,2017-11-09 13:33:01,0 days 08:31:54.000000000,1
82068,23,1,10,153,2017-11-07 05:59:43,2017-11-07 06:02:13,0 days 00:02:30.000000000,1
103529,11,1,22,219,2017-11-07 06:01:52,2017-11-07 06:01:56,0 days 00:00:04.000000000,1
97684,3,2,28,205,2017-11-06 16:39:57,2017-11-07 02:13:59,0 days 09:34:02.000000000,1
117021,12,1,10,265,2017-11-09 06:21:01,2017-11-09 06:21:11,0 days 00:00:10.000000000,1
20547,18,1,25,107,2017-11-08 08:27:06,2017-11-08 08:27:17,0 days 00:00:11.000000000,1
92861,15,1,13,379,2017-11-07 14:00:46,2017-11-07 15:41:03,0 days 01:40:17.000000000,1
60626,3,1,19,280,2017-11-07 11:58:30,2017-11-07 15:29:16,0 days 03:30:46.000000000,1
122110,3,1,23,442,2017-11-07 08:36:20,2017-11-07 08:38:54,0 days 00:02:34.000000000,1
39345,2,1,3,452,2017-11-09 00:27:14,2017-11-09 00:29:45,0 days 00:02:31.000000000,1
